,Video Title,Published At Date,Comment,Sentiment
3232,Would Aliens Interfere with Human Life,2022-01-13,"From where I’m standing, it seems that humans have gone down a long rabbit hole of knowledge and knowing things. Look where we are, can anyone else see how many “problems” are created by the single fact that we can’t accept death as a fundamental part of living.

Now we have have the problem of some people not having access to be able to run from death like other people can. 
It’s absolutely absurd when you start to see the ways that humans using rational thinking have sent us in a spiral, nearly to our own extinction.",negative
3233,Would Aliens Interfere with Human Life,2022-01-16,"I always wondered if humans would have been able to evolve intelligently if aliens never would have come to earth.  No pyramids, no crashed space craft to study from etc.",negative
3234,Would Aliens Interfere with Human Life,2022-01-12,"As Joe once said ""Earth is like the Tijuana of the galaxy, aliens just pop in when they're fucked up and want a show""",neutral
3235,Would Aliens Interfere with Human Life,2022-01-13,"I always think of the phrase ""Life as WE KNOW IT"" when talking about if aliens exist. We are basing the existence of other life forms with the only knowledge we have of how life can emerge, here on this planet. But we are always learning new things every century that change what we use to know as a fact. Maybe life can emerge in other forms and we just dont KNOW how yet.",positive
3236,Would Aliens Interfere with Human Life,2022-01-15,Finally! More alien/UFO JRE chats ,positive
3237,Would Aliens Interfere with Human Life,2022-01-17,"Everything changes once you see something that's not from here. I personally seen an orb of light moving in our atmosphere that is not made by a human. No possible way anything can move like it did. Back in 2010 at about 3am just outside of Banff, Alberta, Canada. Craziest thing about it was the amount of coyote howls that started just before we seen it. If it wasn't for the howls we might have missed it because they were howling from everywhere, not like when they kill and call for a feed. I probably had a visual for about 20-30 seconds but that was enough to change the way i see the world and the possibilities of the future. So I know aliens exist 100%. I guess it would be the same as someone verifying that ghosts exist because they have seen one. Life is about experiences, some get different ones than others.",negative
3238,Would Aliens Interfere with Human Life,2022-01-17,I like this analogy of the 800!page book  cool insight and it is crazy that we are here now to witness all of this in our lifetime. I suspect we could be in a advanced metaverse or something lol,positive
3239,Would Aliens Interfere with Human Life,2022-01-12,It's pretty asinine to believe that a civilization 1 million years more advanced than us would think in remotely similar ways to how we do.,positive
3240,Would Aliens Interfere with Human Life,2022-01-13,"If we lived in a 2D world, a sphere would look like a circle….so in our 3D world, a flying saucer is likely what we see of a 4D craft.",positive
3241,Would Aliens Interfere with Human Life,2022-01-15,The last part about us being toddlers is so accurate,neutral
3242,Would Aliens Interfere with Human Life,2022-01-13,Joe Rogan is amazing..  A straight up street smart intellectual..,positive
3243,Would Aliens Interfere with Human Life,2022-01-13,That mentality about saving species on the verge of collapse really only applies to those that humans had a direct hand in endangering. I assume as a civilization we just feel bad about what we did on some level. So unless aliens were somehow responsible for something I'm not sure they would feel any inclination to protect us. When was the last time someone observing wildlife ran out to stop something unpleasant from happening?,negative
3244,Would Aliens Interfere with Human Life,2022-01-12,"I went to turn on the water hose last summer and got stung by a hornet that had a nest near by.  I thought about giving them time to let their civilization progress to a point where they weren't so territorial and aggressive, then I killed them so I could safely water my garden.",negative
3245,Would Aliens Interfere with Human Life,2022-01-22,"You need a minimum of three components for organic life on a planet....heavy chemical elements, water and a heat source (thermodynamic or from a near by star). An ozone layer would certainly come in handy too.",positive
3246,Would Aliens Interfere with Human Life,2022-01-14,I see the splitting of the atom as humans playing with sparks and nukes as actual fire— so when we dropped the nukes I like to think the aliens sent someone to “make sure those monkey don’t burn themselves”,positive
3247,Would Aliens Interfere with Human Life,2022-01-16,Are nuclear weapons really that impressive to aliens? I'm pretty sure they have weapons well beyond that. To them it's just like a giant firework I suppose.,neutral
3248,Would Aliens Interfere with Human Life,2022-01-19,My dad and uncle saw a flying saucer when they were sleeping out on their deck as kids. They have both talked about it separately. Ive never known my dad or uncle to talk things up or bs. They both swear they saw it. Ill have to ask what year again. Im thinking it was 70's.,negative
3249,Would Aliens Interfere with Human Life,2022-01-12,I think aliens would only interfere with our development for one of two reasons. #1. To preserve life. Keeping us from distroying ourselves. Or #2. To hinder our knowledge just enough to make us good slaves. Smart enough to use their tools but not smart enough to be a danger to them,neutral
3250,Would Aliens Interfere with Human Life,2022-01-19,keep talking about it Joe!!!! Love it!!,positive
3251,Would Aliens Interfere with Human Life,2022-01-13,Such an interesting and deep conversation,positive
3252,Would Aliens Interfere with Human Life,2022-01-13,I think the problem with the alien argument is that people put human thoughts and emotions on aliens.,negative
3253,Would Aliens Interfere with Human Life,2022-01-20,i like how the topic of aliens always cycles back to the fact that our society is shit,positive
3254,Would Aliens Interfere with Human Life,2022-01-13,Joe Rogan getting back to his roots!  ,positive
3255,Would Aliens Interfere with Human Life,2022-01-16,Communication. In VR with aliens sounds like something very tangible,positive
3256,Would Aliens Interfere with Human Life,2022-01-15,I'm an alien... and I've been watching Joe since the FEAR factor days.,neutral
3257,Would Aliens Interfere with Human Life,2022-01-23,"There’s all types. Some are predatory, some are researchers, some are spiritual, some negative, some indifference, some benevolent. 

The benevolent ones keep their distance, encouraging us to mature philosophically and spiritually so that we don’t destroy ourselves with technology. That’s one of the main reasons they don’t give us their tech, it wouldn’t teach us responsibility, and one of the first things we’d try to do with it is convert it into a weapon. If we were suddenly given intersystem travel tech, we’d also become a potential threat to other planets. We have historically been inclined to conquer and colonize.

The influence of the negative ETs is limited due to the benevolent ones and our collective planetary consciousness keeping them at bay. The negative ones primarily try to create governmental power structures of mental, financial, military, social enslavement by influencing the elite of the elite of our people. “Loosh” is a thing. Also, if they can get us to wipe ourselves out, there’s components of a planet that has began the evolutionary process that are valuable to extract compared to non-evolving planets. Additionally, if we were to successfully continue evolving and join the benevolent ones, we’d be another thorn in the negative ones side. 

You can find a lot of this information in “The Ra Contact” and similar channeled literature, like “I Am Ishcomar, The Voice From Beyond Our Stars”.",positive
3258,Would Aliens Interfere with Human Life,2022-01-14,"how can he say that we aren't living in amazing times & then say that we are living in the last 2 lines of an 800 page book & if aliens read those last 2 lines they'd be like ""holy shit I want to see what happens next"" ? he literally blew his own argument out of the water.",negative
3259,Would Aliens Interfere with Human Life,2022-01-12,"As a theory, what if the only space craft we have and study, that have supposedly crashed, are the beater cars of the galaxy that some teenage alien was driving. The aliens would probably sit back and laugh as we try to compete for space modeling some broke down geo metro ufo.",negative
3260,Would Aliens Interfere with Human Life,2022-01-29,"From our puny perspective, we have no way of assuming anything about any of the motives of aliens when they interact or do not with human kind.",neutral
3261,Would Aliens Interfere with Human Life,2022-01-14,Aliens stopped visiting us when they found out we put a 14 year old with learning difficulties in charge of climate change,negative
3262,Would Aliens Interfere with Human Life,2022-01-14,"We're definitely not alone in the universe. Think of all the things animals can do and see that we can't. Now imagine an intelligent species out there luckier than us, gifted with way more capabilities than we have, from day one.. Imagine them being much older than us.. Then imagine how far along they would be in comparison. All you have to do is think of our own future and how crazy it might one day be and realize, others are probably far past even that. They would have had to solve many of the petty issues we still face today, long ago. Just think of what we could achieve even now, if we were better organized. If we actually had harmony. We're probably not too far away from sending ""artificial"" intelligence off into space to explore and look for answers on our behalf right now. And that's taken us a miniscule amount of time compared to the age of the universe, while at the same time we're still going to war over things like ancient religions.. Do you not think others have achieved a lot more than us in 13+ billion years? When things like parasites that can attach them selves to the tounge of a fish are evolving right here on earth? I'd say probably once or twice.., right? I'm sure they're out there. And I'm sure they're watching. Observing how pathetic we are. Maybe even trying to guide us. Even stepping in when they see things going in the wrong direction.. Wouldn't we do the same if we found a planet with a primate life on it? Sure, maybe ""god"" gave Moses the commandments. Maybe he appeared in burning bushes, maybe he did tell Noah to build an ark. Maybe Jesus did perform miracles, rise from the dead and ascend into heaven.. Oooor maybe it was something else?. Maybe it could all be explained by science and there being things out there, far more advanced than us. Which one seems more likely nowadays? Hmm",positive
3263,Would Aliens Interfere with Human Life,2022-01-13,Love a podcast where Joe is smarter than the guest.,positive
3264,Would Aliens Interfere with Human Life,2022-01-17,"When we start talking in the trillions of planets, every possible scenario is most likely real.",positive
3265,Would Aliens Interfere with Human Life,2022-01-14,KEEP GOIN JOE!!!    The media jealousy of you is AWESOME.,positive
3266,Would Aliens Interfere with Human Life,2022-01-14,"Without all those cataclysms we wouldnt exist in our current form at all, early collisions gave us water, others gave metals and even if it wasn't for the dino bots being wiped out we probly would have existed till much later if not at all",negative
3267,Would Aliens Interfere with Human Life,2022-01-14,Josh went balls deep on the throbbing blue pill on this podcast. He's completely lost touch with what's actually been happening in Australia. Great journalism buddy.,negative
3268,Would Aliens Interfere with Human Life,2022-01-13,"Our voyager 1 space probe would take around 50,000 years just to reach the nearest star system. Thats how incredibly vast space is. If aliens have reached us from even our closest neighboring star systems their technology would be so jokingly advanced compared to our own that they would likely have absolutely no interest in us whatsoever",negative
3269,Would Aliens Interfere with Human Life,2022-01-13,"""The solar system we exist in is very unusual"", a statement that can only be made based on limited human knowledge. It very well may not be as unusual as some may believe. Sadly, distance (time) is not in our favor when exploring the universe.",negative
3270,Would Aliens Interfere with Human Life,2022-01-13,"There's a big problem with the idea that a stable planet supporting life for great periods of time could produce highly evolved forms of life. In terms of evolution, humanity was very lucky that a cataclysmic event wiped out the dinosaurs. If it weren't for that, they would still be the dominant form of life on this planet, and we would still be small mammals hiding in the bush. Also, rather than highly intelligent dinosaurs texting their friends, they would just be the same super predators more or less unaltered. You can see this with ancient creatures that are very successful and avoided extinction events, such as sharks. There's no need to become intelligent when you are perfectly suited to your environment as such. It was also humanities tenuous capacity for survival that drove the need to develop more and more sophisticated tools in the first place.",positive
3271,Would Aliens Interfere with Human Life,2022-01-15,It all comes down to the curiosity level of the aliens,neutral
3272,Would Aliens Interfere with Human Life,2022-01-15,"Exactly what I was thinking. If the summarions established the first City/states, bartering system, language & writing but yet they never could go past such a simplistic lifestyle. We’re talking thousands of years that the summarions ruled. Maybe evolution has contributed to are collective knowledge base letting us move forward slowly, and as time went on we just kept picking up more progress.",neutral
3273,Would Aliens Interfere with Human Life,2022-01-13,"You know what Joe rogan, if there are aliens observing us, they 100% know about you and have watched your podcast already. You sir are our representative.",positive
3274,Would Aliens Interfere with Human Life,2022-01-14,"It's funny how we search the skies for radio wave transmissions. You really think aliens would communicate via radio?
 The hubris of the human race is as vast as the universe itself.",positive
3275,Would Aliens Interfere with Human Life,2022-01-15,"There is one thing that nobody is talking about when it comes to aliens, 
Describe color red to me or describe hot or how do I look like? Are you sure the red I see is the same red you see?
and, why would you see different stuff when you are on psychedelics? 

What makes you think Aliens would see the exact things we normally see?",positive
3276,Would Aliens Interfere with Human Life,2022-01-12,"Interesting conversation. I don't think that's how civilisation has played out though. 
Although not overwhelming proof, I do suspect civilisations have risen and fallen and then wiped out by global cataclysms many times over in our ancient history.",negative
3277,Would Aliens Interfere with Human Life,2022-01-13,"Love the guy's enthusiasm, prospects for the fresh civilization! xD",positive
3278,Would Aliens Interfere with Human Life,2022-01-15,I'm waiting for Joe to interview an actual alien.,positive
3279,Would Aliens Interfere with Human Life,2022-01-15,"Lol I love how he acts like he knows without a doubt that all intelligent life would behave like humans…

I also love how we assume that all other life in the universe has to follow how we are…there’s unlimited possibilities…there could be a species out there that doesn’t rely on breathing oxygen or “eating” food

There’s organisms on earth that don’t have a mouth but still eat…and also organisms who don’t need oxygen to survive….",positive
3280,Would Aliens Interfere with Human Life,2022-01-13,"All the sightings of different size crafts and assorted shapes and colors could be alien children messing around, equivalent to an 8 year old kid flying one of the 100's of different style remote controlled drones only on a size, age, geographic scale and cosmic reach so out of our thought process that it wouldn't even register our human comprehension of reality.",neutral
3281,Would Aliens Interfere with Human Life,2022-01-14,"Phase 1-Nuclear weapons testing is where it began. The first test was above ground In New Mexico and then two on Japan. A few years after the first shot in New Mexico, a craft arrived and crashed outside of  Roswell which is a short drive from White Sands, NM where that first shot of an atomic bomb was tested. Coincidence? Phase 2- Above ground nuclear testing in the late 50's and early 60's. More craft spotted around the globe. Phase 3- Underground nuclear testing. Larger craft were being reported and abductions began. Now it was the scientist's turn to take a close look at us and other flora and fauna. Leave no trace behind, just like good campers,  and everyone examined came back. Phase 4-Since then they have been keeping a close eye on nuclear naval task forces, missile bases, They come down to military bases where nuclear weapons are stored. You never hear them dropping down in cities. They now what they are doing. It's happening in Russia, China and here. They aren't dropping down in Havana or New York City.  It is obvious what they are watching. They are watching that which can destroy all life forms on earth... US. Humans. Through this entire era their technology has been getting better. Their ""Spacecraft"" technology has advanced. More than likely we have been visited by more than one species. Maybe different methods of traveling distances. We tested the first one in 1945. The Roswell Crash was in 1947. Thats two years. It took them two years to get here and ask, ""What the fucks up?!!"" I think when China and the U.S. set it off, they just might say, ""Okay thats it."" and save the rest of the planet from destruction at the hands of humans. Oh maybe they will take away our nuclear weapons. Not likely. We're too dangerous left on our own. Look at us compared to every thing else. We're the only ones that got so out of control it endangered the planet. When we're gone I imagine E.T. will look over at primates and say, ""Okay fellas you're up. See you in a million years!"" Or maybe they just want to eat us. Who really knows.",negative
3282,Would Aliens Interfere with Human Life,2022-01-13,"I just read HD Thorough's book about a canoe trip into Maine.  His Indian guide said that his ancestors have seen lights at tree top level that produced a sound.  He wrote it in early 1800s.
The two on this show have low level critical thinking, which is why there are so many problems, because they are in charge.",neutral
3283,Would Aliens Interfere with Human Life,2022-01-14,We had just been able to fly in the 19th century. So of course we would see more UFOs,positive
3284,Would Aliens Interfere with Human Life,2022-01-13,"I actually think the next technological innovation or leap in advancement in technology  is going to be organic or biological. We are not going to have chips and circuit boards anymore but biological components that will take the place of those mediums on how we access technology.
  
Computers will be more like a living cell. We are reaching the limits of physical or hard mediums in our technology the next leap will be in the biological realm. I predict that we will also need to discover more items on the periodic table to accomplish this that have not been discovered yet.",neutral
3285,Would Aliens Interfere with Human Life,2022-01-13,"My theory is that we’re a valuable asset for aliens to spectate and learn from. It’s possible an alien race gets so advanced as a civilization that they reach a technological peak, where they're unable to innovate anymore. So, they find evolving species like ours, that are having a rapid surge in technological advancements and just observe them for hundreds or thousands of years. I’m sure by doing that they would see species create new technologies or solve problems in ways completely different to how they did, possibly allowing further advancement of their own civilization.",positive
3286,Would Aliens Interfere with Human Life,2022-01-26,"The entire reason for the invention of NASA was to explain away the exact crazy evidence that surfaces due to these interdimensional crafts and other oddities. Look into who the first head of NASA was pretty interesting person with some very eyebrow raising interests. Let's imagine 10,000 years from now he'll even 100,000 years from now do you think we will have developed the ability to manipulate gravity possibly even manipulate time? If that does take place then why wouldn't those future civilizations go back in time to influence specific events of the past in order to change the potential future.",positive
3287,Would Aliens Interfere with Human Life,2022-01-13,I think they are watching us to ensure we don't create an sentient AI which could potentially be a treat to the whole galaxy.,neutral
3288,Would Aliens Interfere with Human Life,2022-01-16,"THEY ALREADY ARE! I FEEL IT! I FEEL THEM! I SEE THEM AS regular humans! THEY CAME either this year or end of last year, preparing in 2020. SOMETHING WAS OPENED I SWEAR i felt it",negative
3289,Would Aliens Interfere with Human Life,2022-01-13,I'm IMPRESSED with Joe's apparent knowledge of many different subjects.  Every time I see him I'm MORE impressed,positive
3290,Would Aliens Interfere with Human Life,2022-01-13,Really loved how Joe checks this clown multiple times during the podcast.,positive
3291,Would Aliens Interfere with Human Life,2022-01-14,Aliens are just us in 10000 years that finally mastered time travel and just supervising to make sure we don’t destroy ourselves.,positive
3292,Would Aliens Interfere with Human Life,2022-01-15,If we were to travel to a planet with inhabitants less advanced than us  would we interfere or just observe  if they had resources extremely valuable to us I think the answer is unfortunately obvious,negative
3293,Would Aliens Interfere with Human Life,2022-01-13,Replace aliens with angels and this conversation has been happening for thousands of years,neutral
3294,Would Aliens Interfere with Human Life,2022-01-13,"Those ""aliens"" would be interested in how they evolved from humans much like how humans would be curious about how they had evolved from cavemen and Chinese sasquatches.",positive
3295,Would Aliens Interfere with Human Life,2022-01-13,"This is the content i like from JRE. Even the speculation, its Good entertainment ",positive
3296,Would Aliens Interfere with Human Life,2022-01-15,A lot of the advances were due to catastrophe - war or other natural disasters or the threat of them. I don't believe a civillisation with fewer threats on their existence would neccessarily be that much more advanced.,negative
3297,Would Aliens Interfere with Human Life,2022-01-18,I need to do an interview with you on this subject relating to aliens/demons...,neutral
3298,Would Aliens Interfere with Human Life,2022-01-21,"Kenneth : ""it flew way and bounced, like a saucer skipping on water""
Joe : ""he was the first to describe them as flying saucers""


...",neutral
3299,Would Aliens Interfere with Human Life,2022-01-12,"I’m a simple man, I see Joe Rogan and aliens and I click.",positive
3300,Would Aliens Interfere with Human Life,2022-01-14,"If we believe in 50 years we’ll all be living in a meta-verse, whose to say all the aliens could be living on the meta-verse on their planet, hence they never found us ",negative
3301,Would Aliens Interfere with Human Life,2022-01-20,"What if two alien civilizations visited earth in past, one benevolent and one evil?",positive
3302,Would Aliens Interfere with Human Life,2022-01-16,I still can't believe Joe believes in the moon landing considering the van Allen belt,negative
3303,Would Aliens Interfere with Human Life,2022-01-13,"There are definitely scientists and what not who have tried to take chimps and gorillas and teach them language, how to use tools and all types of things... 

So idk why he's claiming we don't interfere. Aliens probably have some of us in zoos somewhere just like we do to animals. ",negative
3304,Would Aliens Interfere with Human Life,2022-01-12,"Intelligent life could be as 'rare' as only one form per every one million galaxies, but that would still mean there are two million forms of life out there, but it would all be very spread out.",neutral
3305,Would Aliens Interfere with Human Life,2022-01-13,"But, they already have.
If an alien organization were enforcing a strict non-interference agenda:
All crashes would have been removed, the July 12 to July 29, 1952, Washington, D.C. flyovers would not have taken place, ICBM sites would not have been taken offline (while guards topside witnessed antigravitic craft), and the list goes on.",negative
3306,Would Aliens Interfere with Human Life,2022-01-18,"This exponential explosion of technology may be caused by alien technology. An ex-Pentagon chief wrote a book in which it is said that the supposedly alien spaceship that crashed at Roswell actually crashed and that Americans gathered the technology. From that spaceship he said that they took optic-fiber, microcontrollers, microprocessors, integrated circuits, etc. and comercialised them. If you look up, the Roswell crash happened in 1947,   the transistors were invented also in 1947, the silicone circuits were invented 1959, the integrated circuit was invented in 1961, the microprocessors and microcontrollers were invented in 1971.",negative
3307,Would Aliens Interfere with Human Life,2022-01-17,Just watched a Star Trek OV. Where this exact scene took place. They were searching M-Class planets in the area that could produce the level of technological advancement to have stolen Spock’s brain without killing him,negative
3308,Would Aliens Interfere with Human Life,2022-01-14,They have done many things to me that have impacted my life greatly,negative
3309,Would Aliens Interfere with Human Life,2022-01-13,"This is such an amazing podcast when you hear the entire thing because there is no better example of people coming from different perspectives on the pandemic and keeping that glint in their eye due to outright mutual respect. In my lifetime I’ve never heard two people disagree, throw their egos aside and actually discuss such a polarized topic while joking and laughing the entire time. All I can figure is both these guys have smoked that dmt or snorted that ayahuasca or something and have become experienced. Not necessarily stoned but beautiful of course.",positive
3310,Would Aliens Interfere with Human Life,2022-01-15,"Actuallly we have interfered with monkeys, we pushed to see how advanced we could push monkeys particularly chimps.  Some examples are a professor living with a chimp and treating it like a child to see if it would develop with a family of humans.  Another is teaching them sign language.  Sending them into space etc etc",positive
3311,Would Aliens Interfere with Human Life,2022-01-15,This is exactly why I love the movie “arrival”.,positive
3312,Would Aliens Interfere with Human Life,2022-01-13,Honestly the deeper in thought about extraterrestrials I just can’t wrap my head around it. What’s the point? why are we here? What’s our purpose? Why would there be more of us? How long have they been in existence?,negative
3313,Would Aliens Interfere with Human Life,2022-01-13,I think they are interdimensional I really do. It would explain so much. One day we will find the right lens and universe is going to be exploding with life.,neutral
3314,Would Aliens Interfere with Human Life,2022-01-12,This is the joe rogan stuff I love!!,positive
3315,Would Aliens Interfere with Human Life,2022-01-18,Aliens probably listen to Joe's podcasts and talk about his assessments of them amongst themselves.,positive
3316,Would Aliens Interfere with Human Life,2022-01-19,"Every time I listen to stuff about aliens and whether they are watching us, I always think of the South Park episode with the little derby car Stand and Randy make. We would for sure just fuck it all up like we humans do with everything else.",positive
3317,Would Aliens Interfere with Human Life,2022-01-13,"Humans assume that aliens are comparable in size to humans, but aliens could be microscopic and most likely range in size from microscopic to gigantic just like the varied species of life on Earth.",positive
3318,Would Aliens Interfere with Human Life,2022-01-15,"Just by logical math it would be almost impossible that ""earth"" is the only planet in space with (""intelligent"") life on it.",positive
3319,Would Aliens Interfere with Human Life,2022-01-12,The problem is that people equate life on other planets to life as WE know it. There is a species of fish that has adapted to survive in the acidic water of an active underwater volcano. People really need to understand that it's out there but may not be in the form we expect.,negative
3320,Would Aliens Interfere with Human Life,2022-01-20,"They helped Brian in Monty Python, so that is convincing enough for me.",positive
3321,Would Aliens Interfere with Human Life,2022-01-13,With all do respect to the human race...we need an intervention.,positive
3322,Would Aliens Interfere with Human Life,2022-01-13,We should first get rid of our stupidity before we attempt something that requires Absolute Intelligence,positive
3323,Would Aliens Interfere with Human Life,2022-01-15,Appreciate the discussion.  Thanks - Joe,positive
3324,Would Aliens Interfere with Human Life,2022-01-12,"We fail every time to catch ourselves applying Human motivations and interests to beings we don't understand or know anything about. Science, protection, exploration, technology, are all human activities that we're viewing the motives of completely unknown things through. Not one of us has even physically seen one. Our imaginations are completely limited to the ingredients of our own exposure and human experience.",negative
3325,Would Aliens Interfere with Human Life,2022-01-13,"I can't decide if the number of inaccuracies spewing out of Joe Rogan's mouth whenever he tries to share facts is more funny than sad, or more sad than funny.",negative
3326,Would Aliens Interfere with Human Life,2022-01-13,"if planets far away had so much stability i dont think they would advance at all, its the problems we face and defeat that enable us to advance",negative
3327,Would Aliens Interfere with Human Life,2022-01-13,"He said “The orgasmitron”  yes, just yes",positive
3328,Would Aliens Interfere with Human Life,2022-01-16,"This is the last thing to happen, according to the conspiracy net. Aliens, either saviours, or destroyers. Seems about right.",neutral
3329,Would Aliens Interfere with Human Life,2022-01-12,"Haven’t been paying much attention to JRE lately, but I’m glad to see he changed the studio to resemble how it used to be. Much more watchable than the Red Rocket studio",positive
3330,Would Aliens Interfere with Human Life,2022-01-25,I didn’t think aliens was even a thing until I saw what I saw in Iraq on a mission.,negative
3331,Would Aliens Interfere with Human Life,2022-01-16,"Im of the firm belief that we are a result of an alien experiment/mistake. We're basically apes with a relatively sophisticated launguage system that makes us ""need"" all these materialistic items.",neutral
3332,Would Aliens Interfere with Human Life,2022-01-23,Was hoping Rogan would mention smoking DMT with the aliens to introduce them to a new universe.,neutral
3333,Would Aliens Interfere with Human Life,2022-01-13,Yeah that US admiral flew over the arctic and Antarctic in the 50s and has that wild tale about being spoken to by Alien beings about how we need to stop using nuclear weapons..... its a good one.,positive
3334,Would Aliens Interfere with Human Life,2022-01-13,"Been thinking about this alot lately. Imagine evolving so far into virtual reality that for generations reality is completely gone, never to be seen again, and we are just in this loop of trying to find what reality was. But are straying further and further away. That could be something unimaginable out there that we have forgotten......That is where we are heading. Think about that.",negative
3335,Would Aliens Interfere with Human Life,2022-01-18,I don’t think we’re all that unusual. There are trillions of systems with a large fraction of planets in that zone,negative
3336,Would Aliens Interfere with Human Life,2022-01-13,"If Aliens have the technology and means to travel across the Universe, they are intelligent enough to know to stay far away from us and not meddle with Humans.  We are barbaric, we are selfish, and we are greedy.  It would be like inviting a crackhead to move inside a high-end gated community.",positive
3337,Would Aliens Interfere with Human Life,2022-01-15,Alien talk is the only kind of content that is still entertaining and interesting on the JRE. Period.,positive
3338,Would Aliens Interfere with Human Life,2022-01-15,Im not so sure the Planetary collision that formed the moon ALSO formed the asteroid belt. Do you know how much Matter is in the Asteroid belt? Definitely contributed to it tho,positive
3339,Would Aliens Interfere with Human Life,2022-01-14,I think aliens are just us coming back from the future and we’ve changed.,neutral
3340,Would Aliens Interfere with Human Life,2022-01-16,"""Imagine what the fuck we're going to be in a million years?"" asks Mr. Rogan. Today we're scared every time someone sneezes because some Greek alphabet variant might be attached to it. We're declining at such a rapid pace that I doubt Natural Selection will favor our species beyond another century.",negative
3341,Would Aliens Interfere with Human Life,2022-01-14,“Using Metal” made me laugh,positive
3342,Would Aliens Interfere with Human Life,2022-01-13,"To assume that any, as we perceive life, has any similarity to humans is totally irresponsible, nieve,  and dangerous.",positive
3343,Would Aliens Interfere with Human Life,2022-01-12,04:15 I love Joe's mangling of half-remembered scientific ideas. It really sucked when that asteroid wiped out the dinosaurs on Mars,negative
3344,Would Aliens Interfere with Human Life,2022-01-25,"Very simple - A species that advances a million years without interruption has to be benevolent, otherwise they wouldn't last that long. If they were malevolent, they'd hammer themselves out of existence. Jealousy, greed, anger, envy etc are universal. The universe doesn't regulate these qualities like it does others because it's part of natural selection - the ones with less of these qualities or with none (as a result of collective maturity and understanding) are the ones that remain/ get to be alive and move forward as a species.",positive
3345,Would Aliens Interfere with Human Life,2022-01-15,WHYYYY couldn't he have this conversation with someone who actually had something intellectual to add to it,negative
3346,Would Aliens Interfere with Human Life,2022-01-31,8:04 i was thinking this exact thing to myself like 2 min before he said that lol. Great minds think alike I guess ,positive
3347,Would Aliens Interfere with Human Life,2022-01-14,"It's awesome to consider how much we have achieved in such a short amount of time, can the race for novelty get anymore hectic, at this rate we will be colonizing the galaxy in 50 years, only to find that we already did that 100 000 years ago when last advanced civilization got wiped out by catastrophic events.
They'll say, "" Oh so you mean to say Earth survived, Cmon kids we are going on a holiday"".
What's the bet just when we start to patch our consciousness and imagination into the enlightened immediate, we will get a visit from a massive space rock.",positive
3348,Would Aliens Interfere with Human Life,2022-01-12,Love these conversations. Very interesting.,positive
3349,Would Aliens Interfere with Human Life,2022-01-26,"All the catastrophe might have been necessary for the formation of the natural stuff we needed to get to where we are. Chert, fuel, that kinda stuff.",positive
3350,Would Aliens Interfere with Human Life,2022-01-14,"""Can you imagine what we're gonna be in a million years?"" Bruh we aint lasting 20.",negative
3351,Would Aliens Interfere with Human Life,2022-01-15,"Anyone know what 3 red lights in a triangle formation would be? Light not flashing. Moving in a synced fashion in 1 direction, however also synced rotation E.g. like a plane is flying in one direction, and now it's flying sideways. Low altitude, im guessing a few thousand feet. Not drones, sounded like areoplane engines. First impression was it was a plane making an emergency landing as it flew overhead. It looked way too close for comfort. I've seen similar videos after looking it up on Youtube/articles all over the world. Thinking it's military related.",negative
3352,Would Aliens Interfere with Human Life,2022-01-26,"i think that if aliens one day years from now finally show their face and try to start actually communicating, they would look like nothing we could come up with, cus they just looked like the way we thought like the grays and shit, it just wouldn’t be as special",negative
3353,Would Aliens Interfere with Human Life,2022-01-13,Very interesting and highly intellectual conversation. Loved this!,positive
3354,Would Aliens Interfere with Human Life,2022-01-16,"There is some other kind of life....... I’ve seen multiple ufos at this Dock I go night fishing at the last one was huge with gleaming lights behind it..... no sound and it was moving slow enough that I could see it and then vanished 2 more people were there and also seen it and couldn’t believe it but it really didn’t surprise me because I’ve seen things there multiple times it’s something with that spot at night idk but it’s something and Also 2 dogs were missing right after that it’s just kinda weird, the owners said that they never leave the yard",negative
3355,Would Aliens Interfere with Human Life,2022-01-13,"Back in the day everybody thought the earth was massive, until we learned to fly then the earth became a lot smaller.  In the future when anti gravity tech becomes our method of space travel, we will learn that the universe isn’t so big either.",positive
3356,Would Aliens Interfere with Human Life,2022-01-15,We don't know how other life can come about in different scenarios. We can only compare how are biology came to be. We can't just assume our solar system is special,positive
3357,Would Aliens Interfere with Human Life,2022-01-13,"Just listening to this on Spotify, I live in Australia and this guy is 1000% working for the state lol. He is so scared to say anything which will get him in trouble with his mainstream media bosses !!!!",negative
3358,Would Aliens Interfere with Human Life,2022-01-13,Seems to me that the extreme amount of power and technology that it would take for an alien species to reach us would act as a natural filter to weed out predatory/warlike cultures. They would have annihilated themselves with that same power in conflict before reaching out to the stars. This is of course barring a hive mind :) David Weber: Stars at War has an interesting species running on that model.,positive
3359,Would Aliens Interfere with Human Life,2022-01-16,"Arnold said the things he saw had delta wings with no fuselage. He also said that they flew with a skipping action, like tossing saucers on water, like skipping stones. Some newspaper guy called them ""flying saucers"" and the term stuck. 

Having said that, before the Wright brothers flew, there had been reports of large, blimp like flying machines that flew with perfect control, unlike the hot air balloons and blimps of the time. Also reported were people who flew these things and landed and made conversation with the astonished witnesses. Look up Fortean Times and James Forte.",neutral
