,Video Title,Published At Date,Comment,Sentiment
4908,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"You've got to be kidding me!?
Inciting violence...etc, etc.
These jerks need to be charged & fined & jailed if they cant control their mouth.",negative
4909,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Lock the dude up in prison for trying to intimidate our election sites/process.,neutral
4910,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Wow some people feel like they can say and do anything... must be nice!,positive
4911,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Hopefully voters in his area show up armed to vote against him if he thinks intimidating other voters with weapons is fine.This guy doesn't deserve any support.Besides the fact that he's advocating for a criminal offense.,negative
4912,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"If I threaten someone on the street and they call the cops, I can be arrested for several different charges. These jackasses are threatening up to murder. Crickets.",negative
4913,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"GOP, that stands for motivation through projection,  fear, paranoia and rage.",neutral
4914,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"—I’m Crossing my Fingersfor this Coming-Up Midterm Elections.   
—I’m Hoping that the Majority of American People across the Country can use their Brain for once & see the Difference between Right & Wrong.",positive
4915,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,I am so glad I live in a state where I don't have to physically go to a polling place to vote.  I can vote from the safety of my home by mail or by drop off ballot boxes.,positive
4916,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"GOP:  We are going to cause tension, and then make sure we have guns to take care of the tension that we caused.

...totally makes sense.",positive
4917,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Wow, he literally is telling his supporters to go out in public to cause fear with a deadly weapon @ a  voting place. ",neutral
4918,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,This is why I’m scared to vote in person especially as a person of color.,negative
4919,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,This was so predictable. Many of us have been warning this would happen for the last six years.,negative
4920,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"So... I live in Michigan and always vote absentee, have since after my first election. I'm up north that week. But here's my question I usually vote democratic. So do I need to take my guns to the polling places too or is he just urging the Republicans to do it and for us to leave ours at home I think we need some clarification here.  Like what in the actual hell what a bunch of blow hards.",neutral
4921,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,This has to end. Arrest  them on the spot.,negative
4922,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"ARREST ""TRUMP"" WHAT HAPPEN'S HAPPEN'S, democracy will win.",positive
4923,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,I'd like to see them try.,positive
4924,Republican candidate tells voters to 'show up armed' to polls,2022-02-04,"That's why I want to mail my ballot or take it to my county voter registration office.
These Republicans have gotten real nutty.",negative
4925,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"We all have the right to protect ourselves, even when we are voting! There is no telling what the crazy left might do!",positive
4926,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Ummm, he's insane and shouldn't hold any kind of public office.",neutral
4927,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"“Rhetoric”, the favorite word of liberal media outlets",positive
4928,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Luckily for him, we live in a time when that thing someone said/did was recorded doesn't mean they said/did that thing.",positive
4929,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Democrats should dress like trump support and say things like “trump won” and “let’s go Brandon” then vote Democratic down ballot.,positive
4930,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"I remember back when they found the Higgs ,boson particle, or as some say the god particle,  that by doing so, could throw us into an alternative universe,    I'm starting to believe that they were right, because it sure does seem that everything that I thought was right is now wrong, and all that was wrong, is now right,",neutral
4931,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Arrest him for even suggesting such a thing.,neutral
4932,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Hey, did you know that when you rent or reserve a government facility (I’m guessing this venue is by the flag hanging) that there is a clause that states something like this from New Jersey: “Facilities may not be used by any individual, group or organization which has as one of its objectives the overthrow of the government by force or by other unlawful means, or by an individual, group or organization deemed subversive under the definition set forth by the State of New Jersey code.” The point is that no government facility should allow these people to congregate with the reasonable suspicion that they will engage in discussion of overthrowing our government.",neutral
4933,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"That's exactly what happens when you allow a mentally sick racist violent person in a position of power.  The guy belongs in a mental institution, or a prison, not in a position of government.  These people should be immediately removed from their positions the second they show that they promote violence, and threaten violence onto other people.  Someone needs to stand up and get these creeps incarcerated.",negative
4934,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"How would that solution be worth anything?  We need to stop this fighting between the Republicans and the Democrats but of course not all Republicans.
Why must we fight amongst each other?  It is useless to keep on making each other feel guilty about things and so it needs to stop.
This division in here in America must be resolved and stopped.",negative
4935,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,These people need to be taken to court and held liable,negative
4936,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Many polling places are in places where there’s a criminal penalty for having firearms there.,neutral
4937,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"""Come on guys, we only want to move forward with legislating you out of existence, why are you resisting?!""",neutral
4938,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Just how do Republicans walk  upright without a spine?,positive
4939,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"You can intimidate without firearms. Actually, if you think of it, firearms, assuming weapons training, are the great equalisers between  individuals of vastly different strength, if all are armed.",positive
4940,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"“If your hate could be turned into electricity, it would light up the whole world.”
- Nikola Tesla",positive
4941,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"He said, ""if you can't change the tide"" then you have to use guns.  In other words, if we can't win the most votes (change the tide) then we just have to take control by force.  That's a true Republican.",positive
4942,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Once again, there is no more important issue than voting rights.",neutral
4943,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"This is like saying to someone who's trying to lose weight, ""Ideally, you shouldn't eat that chocolate cake, but if you don't eat it someone you don't like will.""  And then later he defends his statement with, ""Well I said this person shouldn't eat it.""",neutral
4944,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,"Wow! So is anything going to happen to the candidate, for inciting something so unlawful? I wonder.",neutral
4945,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,How can they exercise their second amendment rights so freely  sound crazy right how sway,positive
4946,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Show up armed - and get a free HARD lesson in American jurisprudence. Intimidating the vote is a call to war.,positive
4947,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"These are NOT comments, this is a call to arms!!!  Call it by it’s PROPER name.....",positive
4948,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Somehow showing up armed is supposed to be a show of strength, not insecurity.",negative
4949,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"One assumes ""the tide"" would be the votes of the majority, so this guy says it is ok for the minority to resort to armed violence if they don't get their way in a fair election.",neutral
4950,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,so why is he not jailed yet? I mean he clearly is calling for a riot? Everywhere else he'd be in jail lol,negative
4951,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Will then this guy needs to learn that lock and load could be his downfall.  Do you know it's against the law to bring loaded.weapons to a polling place and inciting a riot to disrupt legal voting governmental function is illegal.,negative
4952,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"There are no adults in the room, only Republicans...",negative
4953,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Imagine going to the polls and kyle's there grilling you while you vote Blue All The Way,kinda feel alittle threat there guy...",positive
4954,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,What are they scared of lossing a gun will not make people change their minds for who the want to vote for,negative
4955,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,"Well, they certainly won't be ""armed"" with the truth, reality or brains.",positive
4956,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Damn I mean isn't that drastic if they feel like you're cheating they're going to peel a cap in your backside this is hilarious LMAO,neutral
4957,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Since it's illegal to intimidate at polls, I think the FBI should explore this as a terroristic threat since he's suggesting the threat of use of force for a political objective.",neutral
4958,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,This guy needs to be locked away.,negative
4959,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Does he know that the 2nd amendment applies to everyone .........not just the base he wants to wild up....,neutral
4960,Republican candidate tells voters to 'show up armed' to polls,2022-02-04,I hope law enforcement is watching and listening.,positive
4961,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"It can be done peacefully, but apparently this guy has no clue about how to do anything peacefully. It's truly a scary time were in.",negative
4962,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Ha! The “American people.” I know what THAT means, and it sure as hell doesn’t include me. At least, not by “Americans” like him. No problem—the “Elmers” can have you, Detmer.",positive
4963,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Very Reckless and this is someone running for office in MI unbelievable!!,neutral
4964,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"I am so embarrassed that he's from Michigan. Hmm... as Democrats we can go armed? thanks buddy.
Meanwhile, stop picking up the pie and learn how to shave. Hate must be attached to sloppiness.",negative
4965,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"It's pathetic if a politician has to go as far as explaining what the 2nd Amendment is and their right to ""lock & load"" if necessary just to win votes. Do they not have any true intellectual ideals that they can bring to their community?  It's like a high school student campaigning to say if it doesn't go our way, bring your weapons.  What are we teaching children?",negative
4966,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Ryan D. Kelley, a Republican Michigan gubernatorial candidate, in the same video Kelley is seen telling the audience of prospective poll workers, “If you see something you don’t like happening with the machines, you see something going on, unplug it from the wall.”
“Tampering with ballot machines is illegal, and as a court made clear in 2020, so is voter intimidation by brandishing a firearm at a polling place,” Benson said in a statement.
Nessel also weighed in on the episode, tweeting Sunday that “engaging in such conduct will result in arrest & prosecution.”
Both Candidates should be tossed out and charged with conspiracy if nothing more. Throw the book at them!",positive
4967,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Ok, it's now official: America has more crazies to the square yard than anywhere else on earth.",neutral
4968,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,This guy should be stopped from running. He has shown he can't uphold the oath of office,negative
4969,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Aren't laws to protect the Nation and Public from such directives, especially from a Government Official?",positive
4970,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,There are always poll observers from both political parties. These are appointed by their respective political parties. What this representative is talking about is people that show up saying that they want to observe. You just can't self appoint yourself as a poll watcher. It's sort of like the people that self-appointed themselves as electors during the last presidential election. The real electors had already been decided on at the polls.,positive
4971,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Yep, I agree and go figure this is happening in Michigan!",positive
4972,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,It seems fascism is the current default for the Republican party's candidates.,neutral
4973,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,I am so tired of Republicans saying this crap.,negative
4974,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Remember when a few black panthers with clubs showed up near a polling station and conservatives lost their minds,negative
4975,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"1:30 ""To protect all the others....""  What?  Is that to protect all the other people, or all the other amendments??   Either way, I don't want or need protection BY these loons.  We need protection FROM them.",neutral
4976,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,So sad just what we don't need more people in office that are ok with violence!!!  How can this be legal?,negative
4977,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,The conversation in this clip is great even though the news is tough to hear,neutral
4978,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"The MAGAts always seem to forget the part in the Second Amendment where it says ""... a 'well-regulated' militia..."" 
Not ""Self-regulated"", mind you.",positive
4979,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"His neighbors, people he does business with, anyone with a reasonable mind in his community, should shun this man.",positive
4980,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"It’s not that he says to protect them. If there were a threat I’d support that. It’s that there is no threat to them, anywhere, by anyone.  The paranoia is mind numbing",negative
4981,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Each time this happens and threats are made directly or indirectly, they need to be arrested. These comments are dangerous and need to be taken seriously.",negative
4982,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"I’m always armed, I agree 100% - now let’s go Kameltoe !!!",positive
4983,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,This guy needs to be locked up.,negative
4984,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,When did it get to be lawful to threaten society at large as the drop to position?,neutral
4985,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Laws should be more stringent on this sort of Rehtoric. Larger fines should be imposed. And perhaps a further legal liability if the message comes from an elected official.,neutral
4986,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,I'm just going to kindly ask everyone NOT to show up armed.,positive
4987,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Exactly what do you mean, ""stem the tide...""?  What is so bad that you feel the need to change our government?!?",negative
4988,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"What's wrong with US law!!
Why's is your dear leader still walking free!!!!",negative
4989,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Hell, that happens every day in EVERY Demorat City……..",negative
4990,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,"It's not really to protect the process, is it. But more to intimidate anyone who dares affiliate with what he considers the other side i.e. Democrat voters.",positive
4991,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,These people think they are still in the Wild West instead of 2022.,negative
4992,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"This candidate ought to be removed from the ballot and not allowed to run for ANY public office; local, state or federal.",negative
4993,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Watching exactly what? Law abiding Citizens who excersize the right to vote? Or you don't want US voting blue?,negative
4994,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,So much for spreading democracy around the world.,negative
4995,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Publicly exhorting people to break the law...there are laws against that, as well. Why aren't the laws being enforced?",negative
4996,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,This guy has no idea what the 2nd amendment is or was for.  Telling.,neutral
4997,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"The way to get rid of.all this
IS VOTE BLUE EVERYWHERE EVEN IF YOUR REPUBLICAN OR.INDEPNDENT!!! 
Show them all we mean business and don't want.trump or his crazies in office!!!
We all.hold.the key by our votes",positive
4998,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,Should I take a chance at the voting booths with that danger of “cross-fire”???,positive
4999,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"They are Fascists!  Please call them what they are!  The soldiers who died in WWII, fighting against Fascism, deserve no less than that level of honesty!",neutral
5000,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,These aren't Americans; this is what happened/s in fascist-controlled countries; these guys need a lesson in constitutionality.,negative
5001,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,People who incite violence in our country should be jailed period!!!,neutral
5002,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"How does this guy know what the Founding Father’s intended?
Reporters dress conservatively. Did the blonde wearing burgundy loose a button?",positive
5003,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"What is wrong with some of these politicians???  I think ANY Politician that tells voters this, ought to be ousted from his/her office...this just continues to divide us & it also continues the problems we've already all had to deal with.  It's time to unite & be able to go to the polls & vote for whomever we choose, without being afraid of something happening!!",negative
5004,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,"Same ones who complained before about a couple of unarmed black panthers at polling stations, who was making sure black voters won't get harrased. LMAO",negative
5005,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,Outrageous Republican behavior. I can't believe that you're going to vote and support this kind of behavior. Are you just not going to vote?,negative
5006,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,How about that dude goes directly to jail instead of him going into a public office? That would be great.,positive
5007,Republican candidate tells voters to 'show up armed' to polls,2022-02-02,"Do it and go straight to jail. 

WTF is that going to do? You're not stopping me from voting I don't care what you bring.",negative
5008,Republican candidate tells voters to 'show up armed' to polls,2022-02-03,just make damn sure you don't show up armed at a trump rally. Double standard.,neutral
5009,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,This man should have been arrested right away,negative
5010,Republican candidate tells voters to 'show up armed' to polls,2022-02-01,WTF is seriously wrong with these elected officials in your country!? This is insane!!!,negative
5011,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Pence's best shot at the presidency is actually through leading the US through this democratic crisis. Not by ""standing back"".",positive
5012,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,It’s disgusting what politicians will do for a few votes,negative
5013,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"""When you're born you get a ticket to the  freak show. When you're born in America, you get a front row seat.""---George Carlin",positive
5014,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Marc Short is a standup citizen for showing up in person. Thanks.,positive
5015,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Pence needs to testify in front of the January 6th comitee if he wants to regain self respect in the eyes of America.,neutral
5016,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,One right thing that pence did does not outweigh 4 years of complicity.,neutral
5017,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"If he had the integrity that no one, no one in the GQP has now, he’d realize he’s fighting for his place in history & what he’s teaching his children.",neutral
5018,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,If Pence can’t man up for the sake of the country what sort of President would he be?,neutral
5019,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,It's so refreshing to hear Olivia tell it like it is! I just want the committee to get the job done and put all involved in jail and get on with getting our country back to some normalcy! I for one think trump has wasted enough of our countries time and money!!!! Time for the crooks to pay,neutral
5020,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence needs to accept that his political career is COMPLETELY over.,negative
5021,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"EXACTLY, Pence NEED'S to speak up and speak out
IF he doesn't that tells me he FEARS DONALD TRUMP MORE THAN HE FEARS GOD.",neutral
5022,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"I'm pretty sure the words ""Hang Mike Pence"" can be interpreted as ""we won't vote for him as president.""",negative
5023,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"If I were Mike Pence I would go to the Capitol, testify before the 1/6 committee and call it a day in politics. Until then I can only assume he's too much of an unscrupulous coward to do that.",negative
5024,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,If Drumpf cared about the insurrectionists he would have pardoned them while he was still president and had the authority to do so.,neutral
5025,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,He should.  But he probably fears for his and his family’s lives.,negative
5026,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Trump needs to anwer questions from the committee on TV like Reagan and Clinton did.,neutral
5027,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,people should put country  over party,positive
5028,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Pence, you stood up as an American once, lets go on, be a PATRIOTIC AMERICAN again not the RABBLE in OUR party now !",positive
5029,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Bahaha! *Pence is worried about not alienating* the same base that was chanting, ""HANG MIKE PENCE"" next to a hangman's noose erected on Capitol Hill.
What a life. What a joke.
What an embarrassment.",neutral
5030,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence's career is over.  Nobody wants him to be president.  He's just a yes man.  He needs to go in and tell the story.  The Truth.,negative
5031,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"I will simply vote AGAINST each and every single candidate that has NOT openly denounced the Trump movement. That said, I will vote FOR any person who has the GREATEST CHANCE of defeating that candidate. This is an all out battle at the ballot box for our country in its existential threat from autocratic rule by insane people with zero heart and soul. I recommend you do the same.",positive
5032,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,What part of “Hang Mike Pence” does Mike Pence not understand?,negative
5033,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"And yet... we're still here ""talking"" about and ""listening to"" Government officials discuss an attack on The Capitol from a prior office member
#WhilePeopleGoToPrisonForLess",positive
5034,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Mike's got that ""Pence Pucker"" down. His only political skill is speaking in platitudes. Flowery happy talk. Where's the beef, Mike? Man up. Tell the truth. It's the Christian thing to do. Sorry to hear your fly passed.",negative
5035,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence siding with Cheney would be a very powerful move...,positive
5036,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,I never would’ve dreamed Pence would be the one to stand up against Trump on Jan. 6th.,neutral
5037,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Olivia Troye always delivers the goods.  You go, girl.",positive
5038,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Mike pence need to come to testify on what happened on January 6 and anything on the Trump organization and stand by your oath and Constitution and for the people to punish the bad people,negative
5039,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"I think Short knows 99% of whatever Pence would have to say, and he looks the sort of guy who would have an attitude toward anyone that threatened his boss. He also looks like Agent 47, which should worry Trump.....",neutral
5040,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"When I hear Pence’s name, my “funny bone” is triggered and all I can think of is that BIG ASS FLY that mounted his snow-white pate during his debate with Kamala Harris. And then I descend into scream-laughter, because forever and all time, we ALL know what flies like to land on.",positive
5041,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,There’s no place for Pence to go.  He may as well do the right things because that’s all he has left.  Poor is the man who can’t or won’t speak up for his own life.  I could never respect a man who can’t even stand up for himself.  Trump made him look like a weak fool and he allowed it.  Pence doesn’t owe Trump a damned thing after January 6th and he doesn’t seem to realize this.,negative
5042,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"“The U.S.  capitol reflects on Jan.6” this is a beautiful landscape in the United States !!  
GO ON !!",positive
5043,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Right on Olivia!,positive
5044,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,"The nets are closing
Justice has to be served for the sake of the sanity of the American people 
Crimes have to be punished 
Still inciting violence
A despicable human no. 45",negative
5045,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,He said yes I was their but to the best of my knowledge no one broke the law and their was no laws broken even when trump told his supporters to fight like hell,negative
5046,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Trump is still trashing Pence at rallies.  Time for some payback, Mike.",neutral
5047,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Olivia speaks the truth.,positive
5048,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"THANK YOU Marc Short for doing the RIGHT THING, FOR THE COUNTRY!!!!!!!!",positive
5049,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,This is Mike Pence's chance to get back at every bully he or anyone else ever had!,positive
5050,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Well said Olivia. Perhaps he fears for his safety, but he helped to create this monster.",positive
5051,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"""The bigger thing that Mike Pence could do is actually leave the country......""  Olivia said more but that was enough for me, that sounds just about perfect.",neutral
5052,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,Yes let Pence testify. Let's get him under oath so his lies can be used against him later.,positive
5053,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,I hope he can tell the truth !!!!!!!!!,neutral
5054,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,How can that man  be JUST considering HIM SELF and even POSSIBLY allowing those who tried to over turn our democracy escape justice??????  Is THAT THE KIND OF MAN WE WANT AS A LEADER??????  I  believe this tells us volumes about who Mike Pence is. AND he has the nerve to call himself a christian ??????? Just PLEASE !!!!!!!,neutral
5055,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Mike Pence and Bill Barr need to step forward and tell the truth for the sake of our Democracy.,positive
5056,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Pence has about as much chance for presidency as Liz. Let's get real about it.,positive
5057,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Marc Short a decent republican - how dreadful is it that we are surprised by the fact that there are a few left,negative
5058,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"If Pence is a real "" Christian "" ,then Pence should do the "" right thing"" and testify to the committee,he will definitely sleep much better and it will be good for his soul.and probably the respect of his family and fellow  americans.",positive
5059,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Thanks for tryin, Olivia.  And remember all of you Republicans are responsible for this and have been brewing this for decades.  Facts abound.",positive
5060,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Trump says that VP Kamala Harris should get to decide who the next president will be in 2024. ,neutral
5061,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Pence may lose his spine before he gets to the committee, in spite of his support of the Constitution and law on Jan 6th. He should announce that he's going to answer honestly all questions posed by the committee, and then we'll see if he makes it  or ""falls out of a window.""",positive
5062,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence will not be elected President of the United States.  He can go speak in FL to The Federalist Society.  He can go to Venus and speak to someone.  The MAGA base is mad at him.  He needs to call the political career over and do the right thing.,negative
5063,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"It's very hard for someone to accept the fact that the guy they worked with for years and have been loyal to, then tried to get them murdered.",negative
5064,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,"""Political calculus?""  This is where Pence figures out how to feed the Big Bad Wolf without alienating the Pigs.",neutral
5065,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"MARK MEADOWS WAS ""IN THE ROOM"" FOR EVERYTHING!",positive
5066,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Thank you Mr Short 
You are a Patriot
Now hope Pence and the REPUBLICANS who helped with this insurrection will testify",positive
5067,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,The big hang man noose on 1/6 with everyone yelling hang pence. I love it!,positive
5068,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"His place in history, is as the Germans, ""ist am Arsch"". Yes, Ms. Olivia is very right in everything she says.",positive
5069,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,The committee should get Mark Meadows soon to testify because he and Bill Barr knows a lot of what was going on .,neutral
5070,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"GOP is not for demoracy, so Pence as a GOP-member.",neutral
5071,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Just a small correction in accurate terminology….. Trump does not have a base he has a cult.,neutral
5072,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Pence & his staff need to put on their big boy pants and testify FULLY.,positive
